#  E (eV)   dos(E)     Int dos(E) EFermi =    6.171 eV
  -6.680  0.5528E-10  0.1409E-11
  -6.670  0.8980E-10  0.2307E-11
  -6.660  0.1452E-09  0.3759E-11
  -6.650  0.2335E-09  0.6094E-11
  -6.640  0.3736E-09  0.9830E-11
  -6.630  0.5949E-09  0.1578E-10
  -6.620  0.9425E-09  0.2520E-10
  -6.610  0.1486E-08  0.4006E-10
  -6.600  0.2330E-08  0.6336E-10
  -6.590  0.3636E-08  0.9972E-10
  -6.580  0.5646E-08  0.1562E-09
  -6.570  0.8722E-08  0.2434E-09
  -6.560  0.1341E-07  0.3775E-09
  -6.550  0.2051E-07  0.5825E-09
  -6.540  0.3120E-07  0.8946E-09
  -6.530  0.4725E-07  0.1367E-08
  -6.520  0.7118E-07  0.2079E-08
  -6.510  0.1067E-06  0.3146E-08
  -6.500  0.1591E-06  0.4737E-08
  -6.490  0.2361E-06  0.7098E-08
  -6.480  0.3486E-06  0.1058E-07
  -6.470  0.5122E-06  0.1571E-07
  -6.460  0.7486E-06  0.2319E-07
  -6.450  0.1089E-05  0.3408E-07
  -6.440  0.1575E-05  0.4983E-07
  -6.430  0.2268E-05  0.7251E-07
  -6.420  0.3249E-05  0.1050E-06
  -6.410  0.4631E-05  0.1513E-06
  -6.400  0.6567E-05  0.2170E-06
  -6.390  0.9266E-05  0.3097E-06
  -6.380  0.1301E-04  0.4397E-06
  -6.370  0.1817E-04  0.6215E-06
  -6.360  0.2525E-04  0.8740E-06
  -6.350  0.3492E-04  0.1223E-05
  -6.340  0.4805E-04  0.1704E-05
  -6.330  0.6577E-04  0.2361E-05
  -6.320  0.8959E-04  0.3257E-05
  -6.310  0.1214E-03  0.4471E-05
  -6.300  0.1637E-03  0.6108E-05
  -6.290  0.2196E-03  0.8304E-05
  -6.280  0.2931E-03  0.1124E-04
  -6.270  0.3893E-03  0.1513E-04
  -6.260  0.5144E-03  0.2027E-04
  -6.250  0.6763E-03  0.2704E-04
  -6.240  0.8846E-03  0.3588E-04
  -6.230  0.1151E-02  0.4740E-04
  -6.220  0.1491E-02  0.6230E-04
  -6.210  0.1921E-02  0.8151E-04
  -6.200  0.2462E-02  0.1061E-03
  -6.190  0.3141E-02  0.1375E-03
  -6.180  0.3985E-02  0.1774E-03
  -6.170  0.5032E-02  0.2277E-03
  -6.160  0.6321E-02  0.2909E-03
  -6.150  0.7901E-02  0.3699E-03
  -6.140  0.9825E-02  0.4682E-03
  -6.130  0.1216E-01  0.5898E-03
  -6.120  0.1497E-01  0.7394E-03
  -6.110  0.1833E-01  0.9227E-03
  -6.100  0.2234E-01  0.1146E-02
  -6.090  0.2709E-01  0.1417E-02
  -6.080  0.3268E-01  0.1744E-02
  -6.070  0.3922E-01  0.2136E-02
  -6.060  0.4684E-01  0.2604E-02
  -6.050  0.5566E-01  0.3161E-02
  -6.040  0.6581E-01  0.3819E-02
  -6.030  0.7741E-01  0.4593E-02
  -6.020  0.9060E-01  0.5499E-02
